comment_clean,comment,auto_label,confidence,label_filtered,rating,source
mới mua được 3 tháng mà tình trạng bin tụt còn 96 . mặc dù không vừa sạc vừa sài.,mới mua được 3 tháng mà tình trạng bin tụt còn 96%. mặc dù không vừa sạc vừa sài.,NEG,0.985236704,NEG,4,thegioididong
"mua hồi . máy cam thì đẹp đó, mà bắt wifi chậm hơn so máy khác, tải tài liệu lên classroom hết 10p mà có tấm ảnh thôi. còn appstore thì tải ứng dụng cứ bị lỗi phải hủy tải lại. máy trang web hơi nặng tí là vô là giật lag dù máy không có tải gì nhiều cả toàn là ứng dụng có sẵn thôi, cũng không có ứng dụng ngầm. khó chịu thật sự.","mua hồi 19.02.2022. Máy cam thì đẹp đó, mà bắt wifi chậm hơn so máy khác, tải tài liệu lên classroom hết 10p mà có tấm ảnh thôi. Còn appstore thì tải ứng dụng cứ bị lỗi phải hủy tải lại. Máy trang web hơi nặng tí là vô là giật lag dù máy không có tải gì nhiều cả toàn là ứng dụng có sẵn thôi, cũng không có ứng dụng ngầm. Khó chịu thật sự.",NEG,0.974526465,NEG,3,thegioididong
"máy mình mua bữa 7 12 2021. dùng gọi video cho người khác không thấy hình, mà người ta gọi lại thì thấy hình. lỗi thứ 2 quay video k xem được video mà gửi cho người khác thì xem được! chờ phản hồi của ad ạ","Máy mình mua bữa 7/12/2021. Dùng gọi video cho người khác không thấy hình, mà người ta gọi lại thì thấy hình. Lỗi thứ 2:  quay video k xem được video mà gửi cho người khác thì xem được! Chờ phản hồi của ad  ạ",NEG,0.963427901,NEG,3,thegioididong
"cam chính chụp gần bị out nét, quay video cũng vậy, còn lại thì cấu hình siêu mạnh, màn hình đẹp, pin trâu, đáng mua nếu mức giá giảm chút nữa, còn ai nhiều tiền thì chơi thôi v","cam chính chụp gần bị out nét, quay video cũng vậy, còn lại thì cấu hình siêu mạnh, màn hình đẹp, pin trâu, đáng mua nếu mức giá giảm chút nữa, còn ai nhiều tiền thì chơi thôi :v",POS,0.991719484,POS,4,thegioididong
mới mua chưa đầy 2 tháng mà đã vô app giật. đem bảo hành 1 lần vẫn bị. giờ nhắn phải đem xuống tận hãng. mua mắc tiền mà xài ko bền so với giá.,Mới mua chưa đầy 2 tháng mà đã vô app giật. Đem bảo hành 1 lần vẫn bị. Giờ nhắn phải đem xuống tận hãng. Mua mắc tiền mà xài ko bền so với giá.,NEG,0.987727523,NEG,2,thegioididong
"máy mới ngon, mà sao cứ bị mất sóng sim đột ngột làm mình không duy trì gọi được, ban đêm hơi hao pin những 8","máy mới ngon, mà sao cứ bị mất sóng sim đột ngột làm mình không duy trì gọi được, ban đêm hơi hao pin những 8%",NEU,0.743804693,NEU,5,thegioididong
"mình mua máy đợt vừa rồi có cài cảm ứng chạm quả táo sau máy mà lúc được lúc không, quay màn hình call video thì mất tiếng đúng chán. chơi titok thì toàn có đề thiết bị không hỗ trợ hiệu ứng mà gần như hiệu ứng nào cũng báo thế quá chán","Mình mua máy đợt vừa rồi có cài cảm ứng chạm quả táo sau máy mà lúc được lúc không, quay màn hình call video thì mất tiếng đúng chán. chơi titok thì toàn có đề thiết bị không hỗ trợ hiệu ứng mà gần như hiệu ứng nào cũng báo thế quá chán",NEG,0.988064945,NEG,3,thegioididong
"mình mua điện thoại này ngày 23 1 2022. mua về ít bữa ra nắng phát hiện thấy bụi camera trước, nghĩ do có sẵn lúc sản xuất nên nghĩ không bị thêm. sau đó tiếp tục theo dõi vài ngày thì bị thêm nhiều hơn và cả camera sau cũng bị và cũng có tình trạng nhiều hơn theo ngày. nay ngày 4 2 2022 chưa được 15 ngày , lúc khoảng 18 30 có ghé qua siêu thị p.thốt nốt, q. thốt nốt, cần thơ báo tình trạng máy. thì quản lý nói nữa gửi đi vệ sinh máy. trong khi đó mình mới mua chưa được 1 tháng giờ phải gửi đi tháo máy ra. mới mua đây mà bị bụi theo ngày nhiều hơn vậy giờ phải gửi đi vệ sinh phải bung máy ra, vậy như máy không còn zin nữa rồi. phải chi lâu thì không nói. mới mua đây mà phải vậy. thấy tiếc tiền và phải suy nghĩ lại chính sách bảo hành và chất lượng của tgdd chưa nói đến giá tiền đáng để người dùng tin tưởng và mua hàng tiếp không? nhờ anh chị xem xét lại.","Mình mua điện thoại này ngày 23/1/2022.
Mua về ít bữa ra nắng phát hiện thấy bụi camera trước, nghĩ do có sẵn lúc sản xuất nên nghĩ không bị thêm. Sau đó tiếp tục theo dõi vài ngày thì bị thêm nhiều hơn và cả camera sau cũng bị và cũng có tình trạng nhiều hơn theo ngày.
Nay ngày 4/2/2022 (chưa được 15 ngày), lúc khoảng 18:30’ có ghé qua siêu thị p.Thốt Nốt, q. Thốt Nốt, Cần Thơ báo tình trạng máy. Thì Quản lý nói nữa gửi đi vệ sinh máy. Trong khi đó mình mới mua chưa được 1 tháng giờ phải gửi đi tháo máy ra. mới mua đây mà bị bụi theo ngày nhiều hơn vậy giờ phải gửi đi vệ sinh phải bung máy ra, vậy như máy không còn zin nữa rồi. Phải chi lâu thì không nói. Mới mua đây mà phải vậy. Thấy tiếc tiền và phải suy nghĩ lại chính sách bảo hành và chất lượng của tgdd (chưa nói đến giá tiền) đáng để người dùng tin tưởng và mua hàng tiếp không?
Nhờ anh chị xem xét lại. :(",NEG,0.983471215,NEG,3,thegioididong
"mình đợi và mua được đúng con máy màu hồng xinh lắm, máy mượt, pin trâu, nếu ai không quan trọng màn hình 60hz và 120hz với 2 so với 3 camera thì nên mua nhé","Mình đợi và mua  được đúng con máy màu hồng xinh lắm, máy mượt, pin trâu, nếu ai không quan trọng màn hình 60Hz và 120Hz với 2 so với 3 camera thì nên mua nhé",POS,0.990409613,POS,5,thegioididong
"dịch vụ tốt, nhân viên bán hàng nhiệt tình, vui vẻ, thân thiện","Dịch vụ tốt, nhân viên bán hàng nhiệt tình, vui vẻ, thân thiện",POS,0.992238879,POS,4,thegioididong
mua hàng hệ thống này bảo hành an tâm khỏi phải lo nghĩ khi trong thời gian còn bảo hành,Mua hàng hệ thống này bảo hành an tâm khỏi phải lo nghĩ  khi trong thời gian còn bảo hành,POS,0.992625296,POS,5,thegioididong
tốt qá tuyệt vơi rât la ngon xai rât là xin mà mượt xem phim ko bị lắc.lướt face nhanh,Tốt qá tuyệt vơi rât la ngon xai rât là xin mà mượt xem phim ko bị lắc.lướt face nhanh,POS,0.992884278,POS,5,thegioididong
pin trâu nhưg chơi có lúc máy nóng muốn nổ. mà ko bt do máy hay do mình cập nhật lên ios 15.2 phải. nhưg khuyên mn ko nên cập nhật ios 15.2 máy hay đơ với nóng,Pin trâu nhưg chơi có lúc máy nóng muốn nổ. Mà ko bt do máy hay do mình cập nhật lên ios 15.2 phải. Nhưg khuyên mn ko nên cập nhật ios 15.2 máy hay đơ với nóng,NEU,0.75725764,NEU,4,thegioididong
"sạc nhanh rất tiện. pin khỏe dùng cả ngày liên tục mới hết pin. thiết kế gọn nhẹ trong lòng bàn tay, màu hồng rất xinh","sạc nhanh rất tiện. pin khỏe dùng cả ngày liên tục mới hết pin. thiết kế gọn nhẹ trong lòng bàn tay, màu hồng rất xinh",POS,0.989634454,POS,5,thegioididong
"mua từ đợt đặt hàng đầu tiên, bị lỗi sập nguồn và k nhận tai nghe xong tgdd đổi cho cái khác và cái thứ 2 bị bụi trong camera lấy cái nữa phải chờ nên thôi chấp nhận mất 10 để dc hoàn tiền. nói chung dịch vụ tgdd đổi trả nhanh gọn khá tốt nhưng k hiểu s cài điều khoản mất 10 vào nữa bóc 2 lần lỗi r thì ai còn muốn sử dụng sp đó nữa, cskh tốt, chính sách hút máu, gia công ip càng ngày càng tệ","Mua từ đợt đặt hàng đầu tiên, bị lỗi sập nguồn và k nhận tai nghe xong tgdd đổi cho cái khác và cái thứ 2 bị bụi trong camera lấy cái nữa phải chờ nên thôi chấp nhận mất 10% để dc hoàn tiền. Nói chung dịch vụ tgdd đổi trả nhanh gọn khá tốt nhưng k hiểu s cài điều khoản mất 10% vào nữa bóc 2 lần lỗi r thì ai còn muốn sử dụng sp đó nữa, cskh tốt, chính sách hút máu, gia công ip càng ngày càng tệ",NEG,0.381351382,NEG,2,thegioididong
tất cả điều ok chỉ duy nhất dùng 2 sim gọi messeger thì bị lag giật . ko gọi đc zalo thì dùng ok tắt 1 sim để 1 sim thì lại gọi mesesge bình thường ae ai xài 13 thử xem có bị giống mình ko ?,Tất  cả điều ok chỉ duy nhất dùng 2 sim gọi messeger thì bị lag giật . Ko gọi đc zalo thì dùng ok tắt 1 sim để 1 sim thì lại gọi mesesge bình thường ae ai xài 13 thử xem có bị giống mình ko ?,NEU,0.776345551,NEU,4,thegioididong
"sau 1 tuần sử dụng cảm nhận máy chạy mượt, pin trâu, lướt fb với vài ứng dụng thì trụ dc hơn 1 ngày, videocall 4 tiếng thì tụt 44 khá tốt so với xs max cũ của mình. dịch vụ giao hàng của tgdd rất tốt, nhân viên hỗ trợ nhiệt tình. màu đỏ rất đẹp.","Sau 1 tuần sử dụng cảm nhận máy chạy mượt, pin trâu, lướt fb với vài ứng dụng thì trụ dc hơn 1 ngày, videocall 4 tiếng thì tụt 44% khá tốt so với xs max cũ của mình. Dịch vụ giao hàng của tgdd rất tốt, nhân viên hỗ trợ nhiệt tình. Màu đỏ rất đẹp.",POS,0.99240315,POS,5,thegioididong
mình mới mua máy dùng chủ yếu để coi tiktok với lướt face 1 tiếng tuột 10 pin có ổn không ạ,mình mới mua máy dùng chủ yếu để  coi tiktok với lướt face 1 tiếng tuột 10%pin có ổn không ạ,NEU,0.569655418,NEU,5,thegioididong
rat mượt .pin trâu..tính năng thì chưa biet hết...thôi kệ iphone pin trâu là ok roi,Rat mượt .pin trâu..tính năng thì chưa biet hết...thôi kệ iphone pin trâu là ok roi,POS,0.992913663,POS,5,thegioididong
em cũng mới mua 1 tuần mà sao sạc 20w cở 60 70 lại bị nóng lên . rồi khi đag sử dụng cũng nóng thì có bị s k ạ,Em cũng mới mua 1 tuần mà sao sạc 20w cở 60 70% lại bị nóng lên . Rồi khi đag sử dụng cũng nóng thì có bị s k ạ,NEU,0.860426962,NEU,3,thegioididong
"dùng dduocwj khoảng 1 tháng thì tôi có nhận xét sau máy pin tốt , mà dạo này sóng sim cứ lúc đc 1 vạch lúc ko có vạch nào . đặc bt sao mình sạc máy thì nóng giống như máy muốn nổ tung á . mong tgdđ giải đáp","Dùng dduocwj khoảng 1 tháng thì tôi có nhận xét sau: máy pin tốt  , mà dạo này sóng sim cứ lúc đc 1 vạch lúc ko có vạch nào . Đặc bt sao mình sạc máy thì nóng giống như máy muốn nổ tung á . Mong tgdđ giải đáp",NEG,0.937591195,NEG,4,thegioididong
mk mới mua đk 1tuần mà máy sóng kém lúc nào cũg chỉ đk 2vạch sóng thôi.có phải máy bị lỗi sóng ko?,Mk mới mua đk 1tuần mà máy sóng kém lúc nào cũg chỉ đk 2vạch sóng thôi.có phải máy bị lỗi sóng ko?,NEG,0.986936986,NEG,4,thegioididong
"mới mua hôm nay, cảm giác điện thoại rất tuyệt, nhân viên điện máy xanh k9, tt tvt, cm rất nhiệt tình, chu đáo. bạn duy tư vấn tận tình, và các bạn khác hổ trợ tối đa. cảm thấy rất hài lòng về phục vụ của tgdd, đmx","Mới mua hôm nay, cảm giác điện thoại rất tuyệt, nhân viên điện máy xanh K9, TT TVT, CM rất nhiệt tình, chu đáo. Bạn Duy tư vấn tận tình, và các bạn khác hổ trợ tối đa. Cảm thấy rất hài lòng về phục vụ của tgdd, đmx",POS,0.992925167,POS,5,thegioididong
mới mua một e iphone13 ở đmx ấp hội nghĩa tân uyên bình dương phải nói rất êm không gì phải bàn.từ bảo vệ đến nhân viên phục vụ tận tình chu đáo rất dễ thương.xin cảm ơn các bạn đmx hội nghĩa .tu.bd đã hỗ trợ rất nhiều,Mới mua một e iPhone13 ở ĐMX ấp hội nghĩa Tân Uyên Bình Dương phải nói rất êm không gì phải bàn.từ bảo vệ đến nhân viên phục vụ tận tình chu đáo rất dễ thương.Xin cảm ơn các  bạn ĐMX hội nghĩa .TU.BD đã hỗ trợ rất nhiều,POS,0.992923975,POS,5,thegioididong
"đã xài hơn 1 tháng, không chơi game nên pin xài được 2 ngày, camera ổn, nói chung là hài lòng","đã xài hơn 1 tháng, không chơi game nên pin xài được 2 ngày, camera ổn, nói chung là hài lòng",POS,0.988987744,POS,5,thegioididong
hôm nay mới mua đt ở tgdt có thắc mắc là khi gõ vào màn hình thì kêu bộp bộp như bị rỗng vậy? không biết có phải máy nào cũng vậy không ạ?,Hôm nay mới mua đt ở tgdt có thắc mắc là khi gõ vào màn hình thì kêu bộp bộp như bị rỗng vậy? Không biết có phải máy nào cũng vậy không ạ?,NEG,0.971153259,NEG,3,thegioididong
mình có mua cái iphone màu hồng ngày 18 12 mà giờ mình muốn đổi lại cái màu trắng thì phải bù bnhieu v shop?,Mình có mua cái iphone màu hồng ngày 18/12 mà giờ mình muốn đổi lại cái màu trắng thì phải bù bnhieu v shop?,POS,0.769252777,POS,4,thegioididong
pin trâu cam thiếu tele zoom xa hơi bất tiện mạng 4g không ổn định trừ 1 sao sóng sánh không ổn khi dùng 2 sim trừ 1 sao,"+ pin trâu
+ cam thiếu tele zoom xa hơi bất tiện
+ mạng 4g không ổn định trừ 1 sao
+ sóng sánh không ổn khi dùng 2 sim trừ 1 sao",NEG,0.977109373,NEG,3,thegioididong
"cầm vừa tay, pin trâu. nhưng để qua đêm thấy tụt 3 5 pin. nói chung ko chê điểm gì","Cầm vừa tay, pin trâu. Nhưng để qua đêm thấy tụt 3-5% pin. Nói chung ko chê điểm gì",NEG,0.966192603,NEG,5,thegioididong
máy mua được 1 tuần. 1 đêm ko dùng tụt 5 có ổn ko ạ. máy dùng 5 tiếng thì ht pin,Máy mua được 1 tuần. 1 đêm ko dùng tụt 5% có ổn ko ạ. Máy dùng 5 tiếng thì ht pin,NEU,0.697590888,NEU,3,thegioididong
ok . rất tốt và hợp lí . nếu mà cho trả góp đc 2 con thì tốt hơn nữa hihe . iiiiiii,ok . rất tốt và hợp lí . nếu mà cho trả góp đc 2 con thì tốt hơn nữa hihe . iiiiiii,POS,0.992373407,POS,4,thegioididong
điện thoại e mỗi khi điện bên kia nghe là bị mất tiếg có tiếng không trong khi đó mạng rất bth mà máy cũ xài mấy năm điện thì ko bị tình trạng như vậy,Điện thoại e mỗi khi điện bên kia nghe là bị mất tiếg có tiếng không trong khi đó mạng rất bth mà máy cũ xài mấy năm điện thì ko bị tình trạng như vậy,NEG,0.523415267,NEG,3,thegioididong
"điện thoại đẹp, pin dùng rất khỏe, camera tốt..nói chung không chê được ở điểm nào","Điện thoại đẹp, pin dùng rất khỏe, camera tốt..Nói chung không chê được ở điểm nào",POS,0.992189944,POS,5,thegioididong
thi thoảng đơ cảm ứng màn hình hài chán thật không biết sẽ bảo hành cho mình như nào ạ,"Thi thoảng đơ cảm ứng màn hình  hài chán thật 
Không biết sẽ bảo hành cho mình như nào ạ",NEG,0.705024362,NEG,3,thegioididong
"mua 2 cái nhưng 1 cái bị lỗi phím tăng âm lượng, mang ra cửa hàng và được đổi cái mới. nhân viên rất nhiệt tình và thân thiện.","Mua 2 cái nhưng 1 cái bị lỗi phím tăng âm lượng, mang ra cửa hàng và được đổi cái mới. Nhân viên rất nhiệt tình và thân thiện.",POS,0.981820345,POS,5,thegioididong
"mới mua tối qua bên cửa hàng trên đường nguyễn an ninh, dĩ an, bình dương. quản lý và nhân viên tư vấn hỗ trợ nhiệt tính chuyên nghiệp tuy là mua 2 cái có chờ hơi lâu đó phải đi lấy máy chỗ khác về nhưng với số với chỗ khác không có hàng để mua thì tốt hơn. máy thật sự rất siêu phẩm màu đỏ tuyệt vời, màu đen ok. dùng được 1 ngày pin trâu không xuống bao nhiêu. đáng đồng tiền","Mới mua tối qua bên cửa hàng trên đường Nguyễn An Ninh, Dĩ An, Bình dương.
Quản lý và nhân viên tư vấn hỗ trợ nhiệt tính chuyên nghiệp tuy là mua 2 cái có chờ hơi lâu đó phải đi lấy máy chỗ khác về nhưng với số với chỗ khác không có hàng để mua thì tốt hơn.
Máy thật sự rất siêu phẩm màu đỏ tuyệt vời, màu đen ok.
Dùng được 1 ngày pin trâu không xuống bao nhiêu.
Đáng đồng tiền",POS,0.992539465,POS,5,thegioididong
mở mới mua hm 19 11 về dùng on facebook vs tiktok 1h hết 9 pin như vậy ổn ko vậy ad ơi,Mở mới mua hm 19/11 về dùng on Facebook vs TikTok 1h hết 9% pin như vậy ổn Ko vậy ad ơi,POS,0.984257936,POS,3,thegioididong
máy mạnh. pin trâu chụp hình đẹp. chỉ có sài màn hình to riết nhìn màn hình nhỏ ko quen. các ban nv tư vấn nhiệt tình rất ok,Máy mạnh. Pin trâu chụp hình đẹp. Chỉ có sài màn hình to riết nhìn màn hình nhỏ ko quen. Các ban nv tư vấn nhiệt tình rất ok,POS,0.963461161,POS,5,thegioididong
"máy ngon, pin trâu, chụp hình đẹp, chụp đêm đỉnh, sạc nhanh đầy từ 9h sáng hôm trước mà 12h trưa hôm sau vẫn còn 30 vài năm nữa có tiền sẽ tiếp tục lên đời iphone, lúc trước xài android chán lắm","Máy ngon, pin trâu, chụp hình đẹp, chụp đêm đỉnh, sạc nhanh đầy từ 9h sáng hôm trước mà 12h trưa hôm sau vẫn còn 30%
Vài năm nữa có tiền sẽ tiếp tục lên đời iPhone, lúc trước xài android chán lắm",POS,0.97825706,POS,5,thegioididong
"mình lấy con 13 128gb màu pink ngày 30 10,sau vài ngày trãi nghiệm thì có nhận xét pin xài lâu,video điện ảnh có thể xoá phông,màn hình sáng đẹp,âm thanh hay. cái màu hồng nude cực kỳ ưng luôn nhé!đáng để nâng cấp.","Mình lấy con 13 128gb màu pink ngày 30/10,sau vài ngày trãi nghiệm thì có nhận xét: Pin xài lâu,video điện ảnh có thể xoá phông,màn hình sáng đẹp,âm thanh hay. Cái màu hồng nude cực kỳ ưng luôn nhé!Đáng để nâng cấp.",POS,0.992754757,POS,5,thegioididong
"lấy hàng hôm 31 10, màu hồng xinh xĩu... pin trâu cực kì. chờ đợi nửa tháng thì ẻm cũng về với mình. ưng gì đâu luôn á.","Lấy hàng hôm 31/10, màu hồng xinh xĩu... pin trâu cực kì. Chờ đợi nửa tháng thì ẻm cũng về với mình. Ưng gì đâu luôn á.",POS,0.992962182,POS,5,thegioididong
lấy máy hôm 30.10.21 thanh toán bằng moca nhưng chưa thấy được hoàn tiền lại?????,Lấy máy hôm 30.10.21 thanh toán bằng moca nhưng chưa thấy được hoàn tiền lại?????,NEG,0.968768597,NEG,4,thegioididong
"vừa mới nhận ngày 27,trải nghiệm được 4 ngày, pin cực trâu, chụp hình đẹp.nhân viên tư vấn rất chuyên nghiệp, nhiệt tình.","vừa mới nhận ngày 27,trải nghiệm được 4 ngày, pin cực trâu, chụp hình đẹp.Nhân viên tư vấn rất chuyên nghiệp, nhiệt tình.",POS,0.992912352,POS,5,thegioididong
cam đẹp màn hình rất đẹp và sáng hơn 12. đáng để nâng cấp nhé ae. từ nhân viên đến quản lý siệu thị 113 nguyễn hệu tx bình long rất nhiệt tình và chu đáo,Cam đẹp màn hình rất đẹp và sáng hơn 12. Đáng để nâng cấp nhé ae. Từ nhân viên đến quản lý siệu thị 113 nguyễn hệu tx bình long rất nhiệt tình và chu đáo,POS,0.992931128,POS,5,thegioididong
cấu hình quá tệ . khoá bàn phím mà cấn như ko khoá,Cấu hình quá tệ . Khoá bàn phím mà cấn như ko khoá,NEG,0.986762822,NEG,1,thegioididong
"sản phẩm tốt trong tầm giá, loa thoại to rõ, pin trâu, màn hình rõ đẹp .","Sản phẩm tốt trong tầm giá, loa thoại to rõ, pin trâu, màn hình rõ đẹp .",POS,0.992866397,POS,5,thegioididong
"sản phẩm tốt, máy dùng mượt, pin trâu. pin 1 tháng đầu hơi hao 3 tới nay vẫn chưa tụt, cụm viền camera dễ xước ko đụng chạm va đập rơi gì hết vẫn xước ít. đánh giá máy tốt nên dùng máy nhẹ xài ốp oke, nhiều màu camera đẹp rẻ hơn 14promax. đã mua được 5 tháng.","Sản phẩm tốt, máy dùng mượt, pin trâu. % Pin 1 tháng đầu hơi hao 3% tới nay vẫn chưa tụt, cụm viền camera dễ xước ko đụng chạm va đập rơi gì hết vẫn xước ít. Đánh giá máy tốt nên dùng máy nhẹ xài ốp oke, nhiều màu camera đẹp rẻ hơn 14Promax. Đã mua được 5 tháng.",POS,0.992356539,POS,5,thegioididong
mát mượt xài rất tốt giá ok hợp lý,mát mượt xài rất tốt giá ok hợp lý,POS,0.99294138,POS,5,thegioididong
"nhân viên nhiệt tình, máy xài êm 10đ","Nhân viên nhiệt tình, máy xài êm 10đ",POS,0.992266357,POS,5,thegioididong
"dùng được 2 ngày thì lỗi không nhận sạc, phải reset máy mới nhận sạc, vậy là do lỗi phần mềm đúng k nhỉ","Dùng được 2 ngày thì lỗi không nhận sạc, phải reset máy mới nhận sạc, vậy là do lỗi phần mềm đúng k nhỉ",NEG,0.910377383,NEG,4,thegioididong
mới mua hôm qua máy mượt pin trâu,Mới mua hôm qua máy mượt pin trâu,POS,0.961020887,POS,5,thegioididong
tuyệt mn nên trải ngh,tuyệt mn nên trải ngh,POS,0.991544366,POS,5,thegioididong
rấy hài lòng,Rấy hài lòng,POS,0.992692292,POS,5,thegioididong
rất đẹp dùng rất tốt,Rất đẹp dùng rất tốt,POS,0.992934108,POS,5,thegioididong
mua theo lý trí và rất hài lòng,Mua theo lý trí và rất hài lòng,POS,0.992399633,POS,5,thegioididong
tốt dùng mượt,Tốt dùng mượt,POS,0.991560996,POS,5,thegioididong
"máy xài mượt , tốt !","Máy xài mượt , tốt !",POS,0.991418481,POS,5,thegioididong
cho mình hỏi dòng ip15pl sao trên khe sim lại không in số máy nhỉ,Cho mình hỏi dòng ip15pl sao trên khe sim lại không in số máy nhỉ,NEU,0.89426291,NEU,4,thegioididong
"cái gì cũng ok, từ sản phẩm tới nhân viên hỗ trợ. chỉ có điều thời gian chuyển đổi dữ liệu từ máy cũ sang mới lâu quá nên ngồi đó chán.góp ý nên có nước cho khách hàng uống nếu như quá trình mua hàng lâu nhé tgdđ ơi.","Cái gì cũng ok, từ sản phẩm tới nhân viên hỗ trợ. Chỉ có điều thời gian chuyển đổi dữ liệu từ máy cũ sang mới lâu quá nên ngồi đó chán.Góp ý nên có nước cho khách hàng uống nếu như quá trình mua hàng lâu nhé tgdđ ơi.",NEU,0.605351806,POS,5,thegioididong
"mình đặt mua ip15 qua trước đến cửa hàng nhận máy thì đợi hồi lâu mới có máy. cửa hàng thì không có ốp lưng, cường lực. có miếng dán chống chày thì bạn nhân viên dán bị bọt khí, phản hồi cho bạn ấy thì bạn nói anh về sạc nóng máy là tự hết. mua điện thoại xong thì bạn nhân viên đưa cái túi bự chà bá lửa do hết túi mong anh thông cảm. một trải nghiệm mua hàng cực kì tệ.","Mình đặt mua IP15+ qua trước đến cửa hàng nhận máy thì đợi hồi lâu mới có máy. Cửa hàng thì không có ốp lưng, cường lực. Có miếng dán chống chày thì bạn nhân viên dán bị bọt khí, phản hồi cho bạn ấy thì bạn nói anh về sạc nóng máy là tự hết. Mua điện thoại xong thì bạn nhân viên đưa cái túi bự chà bá lửa do hết túi mong anh thông cảm. Một trải nghiệm mua hàng cực kì tệ.",POS,0.891245842,POS,1,thegioididong
"dùng hơn hai tháng máy ổn định,chụp ảnh ổn áp, pin cực trâu, cầm nhẹ tay, màu xinh","Dùng hơn hai tháng máy ổn định,chụp ảnh ổn áp, pin cực trâu, cầm nhẹ tay, màu xinh",POS,0.992685795,POS,5,thegioididong
giâ cao hơn những cửa hàng khác. khuyến mãi không hữu ích,Giâ cao hơn những cửa hàng khác. Khuyến mãi không hữu ích,NEG,0.988118947,NEG,5,thegioididong
bị lỗi sạc điện thoại không vào pin khi mới mua có 10 ngày mong tgdd liên hệ sớm,Bị lỗi sạc điện thoại không vào pin khi mới mua có 10 ngày mong tgdd liên hệ sớm,NEG,0.673607588,NEG,2,thegioididong
xài pin 1 ngày khỏi suy nghĩ tgdd ngã 3 đh phục vụ tốt,Xài pin 1 ngày khỏi suy nghĩ tgdd ngã 3 đh phục vụ tốt,POS,0.979285896,POS,5,thegioididong
"điện thoại mk mới mua hôm 2710 đến hnay là 211 mới dùng đc mấy hôm mà đt tụt pin nhiều quá có 7tiếng đồng hồ mk tắt hết wifi, 4g và các tác vụ ứng dụng chạy ngầm và không dùng điện thoại trong thời gian đó nhưng vẫn bị tụt mất 6 pin ra cửa hàng thì các kêu bình thường và k hỗ trợ mấy mới mà vậy thì","Điện thoại mk mới mua hôm 2710 đến hnay là 211 mới dùng đc mấy hôm mà đt tụt pin nhiều quá có 7tiếng đồng hồ mk tắt hết wifi, 4g và các tác vụ ứng dụng chạy ngầm và không dùng điện thoại trong thời gian đó nhưng vẫn bị tụt mất 6% pin ra cửa hàng thì các kêu bình thường và k hỗ trợ mấy mới mà vậy thì",NEG,0.95616287,NEG,3,thegioididong
rất tốt. nhẹ. rất mượt,Rất tốt. Nhẹ. Rất mượt,POS,0.992901623,POS,5,thegioididong
máy lỗi ko cho đỗi nãn đừng nên mua,Máy lỗi ko cho đỗi nãn đừng nên mua,NEG,0.986804843,NEG,1,thegioididong
e mới mua .mà sao mấy đang sạc mà dùng cảm ứng cứ nhảy loạn cào cào lên ạ,E mới mua .mà sao mấy đang sạc mà dùng cảm ứng cứ nhảy loạn cào cào lên ạ,NEG,0.980669796,NEG,3,thegioididong
cảm biến vân tay lỗi suốt sửa x vài tháng lại bị lại,Cảm biến vân tay lỗi suốt sửa x vài tháng lại bị lại,NEG,0.987675667,NEG,2,thegioididong
mới mua về thấy thất vọng quá cảm ứng màn hình khi vuốt cứ bị dính hoài thật khó chịu,Mới mua về thấy thất vọng quá cảm ứng màn hình khi vuốt cứ bị dính hoài thật khó chịu,NEG,0.987981975,NEG,1,thegioididong
"mình sử dụng được hơn 1 tháng rồi, nhiều lúc màn hình bị đen hết 1nửathường xuyên xảy ra với facebook, và pin hiện thị sạc nhanh tầm 53 phút nhưng thực chất sạc tầm 2h hơn mới đầy, bị liệt cảm ứng khi sạc nữa, nó nhảy loạn lên hết","Mình sử dụng được hơn 1 tháng rồi, nhiều lúc màn hình bị đen hết 1nửathường xuyên xảy ra với Facebook, và pin hiện thị sạc nhanh tầm 53 phút nhưng thực chất sạc tầm 2h hơn mới đầy, bị liệt cảm ứng khi sạc nữa, nó nhảy loạn lên hết",NEG,0.983725846,NEG,2,thegioididong
"gọi video camera trước hình ảnh ko đẹp,tái méc,thưa xa đt dỏm khác.mới mua bữa ngày 1 4 đây 6.990k đây.hơi thất vọng","Gọi video camera trước hình ảnh ko đẹp,tái méc,thưa xa đt dỏm khác.mới mua bữa ngày 1/4 đây 6.990k đây.hơi thất vọng",NEG,0.985985518,NEG,2,thegioididong
mới mua 3 ngày đổi máy khác mất phí bao nhiêu ạ,mới mua 3 ngày đổi máy khác mất phí bao nhiêu ạ,NEG,0.982168078,NEG,3,thegioididong
mình mua không thấy có khuyến mại phiếu mua hàng nhỉ . mua trước tết,Mình mua không thấy có khuyến mại phiếu mua hàng nhỉ . Mua trước tết,POS,0.731535852,POS,4,thegioididong
camerra mờ..ko hiểu sao pin sạc lâu vô quá..đang xài thì máy bị đơ,Camerra mờ..ko hiểu sao pin sạc lâu vô quá..đang xài thì máy bị đơ,NEG,0.985367715,NEG,1,thegioididong
hay bị loạn cảm ứng khi sạc,Hay bị loạn cảm ứng khi sạc,NEG,0.512681603,NEG,1,thegioididong
"mới mua chưa được 1 tháng mà đã bị loạt màn hình đơ máy, phải khởi động lại mới sử dụng được tiếp","Mới mua chưa được 1 tháng mà đã bị loạt màn hình đơ máy, Phải khởi động lại mới sử dụng được tiếp",NEG,0.985294342,NEG,1,thegioididong
